flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3487,26,26,0,8,71.5385,0.00139524
3488,5,5,0,8,67.8,0.0001238
3489,14,14,0,28,12,2.928e-05
3490,4,4,0,8,12,8.48e-06
3491,415,324,113,10,74.9414,0.0193506
3492,266,266,0,532,12.0677,0.0007496
3493,126,114,13,8,68.1491,0.00667116
3494,30,23,8,8,82.2609,0.0011952
3495,67,58,9,8,78.1552,0.00332936
3496,118,103,20,8,73.2039,0.00601724
3497,90,90,0,180,12.0556,0.00020944
3498,19,19,0,38,12.0526,4.512e-05
3499,36,36,0,72,12.0556,8.016e-05
3500,67,67,0,134,12.0448,0.0001536
3501,33,25,8,8,80.16,0.00128168
