flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3331,4,4,0,8,12,8.48e-06
3332,80,80,0,160,12.05,0.0001976
3333,92,76,23,8,74.7368,0.00442052
3334,128,105,31,8,73.3143,0.0061332
3335,43,22,30,8,73.3182,0.00110696
3336,57,57,0,114,12.0526,0.0001472
3337,44,26,35,8,70.8462,0.0013638
3338,80,80,0,160,12.05,0.0001848
3339,17,17,0,34,12.0588,3.904e-05
3340,24,24,0,48,12.0417,6.352e-05
3341,71,54,19,10,71.5926,0.00298336
3342,19,19,0,8,81.1053,0.00092588
3343,36,30,6,8,73.8,0.00163376
3344,11,11,0,22,12,2.304e-05
3345,21,21,0,42,12.0476,4.768e-05
3346,9,9,0,8,73.3333,0.00035692
3347,6,6,0,12,12,1.264e-05
3348,40,29,11,8,79.0345,0.00154392
3349,97,63,56,10,80.9524,0.00353432
3350,197,122,124,8,75.959,0.00718012
3351,24,24,0,48,12.0417,6.032e-05
3352,56,56,0,112,12.0536,0.00014608
3353,109,109,0,218,12.055,0.00026944
3354,177,133,44,8,77.5414,0.00784468
3355,44,28,19,8,83.3571,0.00146812
3356,115,115,0,230,12.0609,0.00032064
3357,23,23,0,46,12.0435,5.888e-05
3358,138,109,32,8,80.5229,0.00636448
3359,103,64,59,6,75.5938,0.00371644
3360,88,88,0,176,12.0568,0.00022864
3361,53,53,0,106,12.0566,0.00012384
3362,91,69,25,8,75.5507,0.0039502
3363,388,331,76,8,74.0363,0.0198233
3364,39,27,17,8,75.5926,0.00144884
3365,60,44,17,10,81.1591,0.002458
3366,58,58,0,116,12.0517,0.000148
3367,60,44,19,8,86.3636,0.00247332
3368,278,278,0,556,12.0612,0.00069232
3369,40,40,0,80,12.05,0.00010672
3370,38,38,0,76,12.0526,9.968e-05
3371,22,22,0,8,65.0909,0.00112756
3372,12,12,0,24,12,2.512e-05
3373,137,114,32,10,77.0263,0.00663024
